stop_id,stop_name,stop_lat,stop_lon
35280,Sampigehalli Bannerughatta,12.80519,77.57879
21148,Sangam Circle,12.91704,77.57875
21149,Sangam Circle,12.91763,77.57733
37083,Sangam Circle,12.91756,77.57789
35099,Sanjay Gandhi Hospital,12.92707,77.59309
35205,Sanjay Gandhi Hospital,12.927,77.59299
38115,Sanjay Gandhi Hospital,12.92687,77.5936
24007,Sanjay Gandhi Nagara,13.01886,77.52627
24010,Sanjay Gandhi Nagara,13.01872,77.52633
21150,Sanjayanagara,13.03425,77.57569
21151,Sanjayanagara,13.03418,77.57566
28138,Sanjeeva Nagara,13.28564,77.53651
34464,Sanjeeva Nagara,13.28563,77.53656
28140,Sanjeevanapalya,13.0808,77.15454
34465,Sanjeevanapalya,13.08085,77.15461
35275,Sanjeevini Nagara,13.05757,77.59062
28141,SanjeeviniNagara,13.05747,77.59072
28143,Sanna Amanikere,13.23419,77.6946
34466,Sanna Amanikere,13.23411,77.69477
22452,Sannathammanahalli,13.04814,77.76054
22453,Sannathammanahalli,13.04778,77.76062
23603,Santekatte,12.80664,77.51056
23635,Santekatte,12.8067,77.51063
28145,Santhe Devanagondhi,12.96581,77.83936
34467,Santhe Devanagondhi,12.96585,77.83932
22454,Santhe Gate,13.07669,77.79532
28146,Santhe Gate,13.07696,77.79507
34468,Sapalamma Devi Temple,13.09789,77.91117
37325,Sapthagiri Badavane,12.92218,77.53451
37326,Sapthagiri Badavane,12.9222,77.53457
21154,Sapthagiri College,13.06685,77.50328
21155,Sapthagiri College,13.06675,77.50335
28149,Sapthagiri College,13.06678,77.503
22455,Sapthagiri Convention Hall,13.05027,77.75648
22456,Sapthagiri Convention Hall,13.0509,77.75676
21156,Sapthagiri Hospital,13.07067,77.50387
21157,Sapthagiri Hospital,13.07066,77.50395
22457,Sapthagiri Layout,13.10457,77.61045
22458,Sapthagiri Layout,13.10449,77.61054
28151,Sapthagiri Vidya Mandir Opp Carmelaram Station,12.90716,77.70549
28157,Sarakari Guttahalli Cross,13.04637,77.7849
34470,Sarakari Guttahalli Cross,13.04632,77.78485
22459,Sarakki,12.9097,77.57299
22460,Sarakki,12.90966,77.57288
39240,Sarakki Market,12.91137,77.57307
39241,Sarakki Market,12.91148,77.57302
28162,Sarakki Signal,12.9067,77.57334
34472,Sarakki Signal,12.90657,77.57367
34473,Sarakki Signal,12.90639,77.57373
24076,Sarala Birla Academy,12.8117,77.58446
24234,Sarala Birla Academy,12.81158,77.58449
39659,Sarapura Cross,13.10111,77.37262
21597,Saraswathi Nagara,12.9738,77.53041
28163,Saraswathi Nagara,12.9736,77.53031
28165,Saraswathipuram,13.00913,77.53821
34474,Saraswathipuram,13.00918,77.53818
28166,Sarathi Nagara,12.87382,77.57316
35344,Sarathi Nagara,12.87402,77.57312
22461,Sarayipalya,13.04746,77.62858
28167,Sarayipalya,13.04745,77.62868
22462,Sarjapura,12.86125,77.78568
23907,Sarjapura,12.86136,77.7856
22391,Sarjapura Circle,12.86102,77.78352
22392,Sarjapura Circle,12.86089,77.78331
23570,Sarjapura Circle,12.86073,77.78363
20888,Sarjapura Ring Road Junction,12.92203,77.66825
20889,Sarjapura Ring Road Junction,12.92113,77.66604
30401,Sarjapura Road Ibbaluru Junction,12.9204,77.66585
38204,Sarjapura Road Ibbaluru Junction,12.92043,77.66518
28169,Sarjapura Wipro Campus,12.89885,77.71371
34475,Sarjapura Wipro Campus,12.89903,77.71354
28170,Sarvajna College/Vijayanagara,12.97572,77.5391
28172,Sasuveghatta,13.09251,77.47537
34476,Sasuveghatta,13.09275,77.47534
28174,Sasuveghatta Cross,13.0847,77.47534
34477,Sasuveghatta Cross,13.08473,77.47535
28176,Sathanur,13.13186,77.6474
34478,Sathanur,13.13183,77.6474
28178,Sathanur Colony,13.12786,77.64662
34479,Sathanur Colony,13.12788,77.64651
28180,Sathya Nagara,13.00047,77.63991
34480,Sathya Nagara,13.00038,77.63984
22464,Sathya Sai Baba Mandir,13.00118,77.75753
22465,Sathya Sai Baba Mandir,13.00124,77.75765
21160,Sathya Sai Hospital,12.98263,77.72823
21161,Sathya Sai Hospital,12.9823,77.72773
39782,Sattva Anugraha Apartment,12.98291,77.51833
21665,Savandarbar Ashrama,12.90938,77.49244
22466,Savandarbar Ashrama,12.90934,77.49249
28181,Savandurga,12.91561,77.29748
34481,Savandurga Cross,12.90483,77.27795
35845,Savandurga Cross,12.90475,77.27793
28185,Savukanahalli,13.2674,77.69459
34482,Savukanahalli,13.26741,77.69453
28187,Savukanahalli Gate,13.25813,77.69537
34483,Savukanahalli Gate,13.25801,77.6956
21162,School Manchanayakanahalli,12.83736,77.40939
21163,School Manchanayakanahalli,12.83731,77.40944
28195,Seebekatte,12.72904,77.38181
34487,Seebekatte,12.72898,77.38179
28202,Seegehalli,12.97325,77.44906
34490,Seegehalli,12.81845,77.45252
34491,Seegehalli,12.81844,77.45246
34492,Seegehalli,13.01426,77.71697
28204,Seegehalli Cross,12.82536,77.44927
34494,Seegehalli Cross,12.82536,77.44934
21598,Seegehalli Gate,12.98408,77.44376
21599,Seegehalli Gate,12.98401,77.44389
28205,Seegehalli Gate  Kadugodi,13.01331,77.76101
28206,Seegehalli Gate  Kadugodi,13.0131,77.76109
28208,Seegehalli Junction,13.01628,77.71696
34495,Seegehalli Junction,13.01627,77.71693
28210,Seeresandra,13.19185,77.48337
34496,Seeresandra,13.19185,77.48341
39102,Seetanayakanahalli,12.95457,77.91071
39103,Seetanayakanahalli,12.95462,77.91081
36226,Seetanayakanahalli Gate Malur Road,12.9537,77.91509
36227,Seetanayakanahalli Gate Malur Road,12.95368,77.91541
22471,Seetha Circle,12.93705,77.54882
22472,Seetha Circle,12.93779,77.54968
28212,Seethakempanahalli,13.17125,77.5186
34497,Seethakempanahalli,13.17132,77.51868
28214,Seethakempanahalli Cross,13.16883,77.52107
34498,Seethakempanahalli Cross,13.16885,77.52102
28216,Seethakempanahalli Gate,13.17377,77.52541
34499,Seethakempanahalli Gate,13.17362,77.52539
28218,Seethanayakanahalli,12.76923,77.65995
34500,Seethanayakanahalli,12.76926,77.65996
28220,Seetharam Bhattarapalya,13.06111,77.33447
34501,Seetharam Bhattarapalya,13.06088,77.33455
28222,Seetharampalya,12.98044,77.7219
34502,Seetharampalya,12.98042,77.72192
38215,Senior Officers Quaters,12.96812,77.65477
38217,Senior Officers Quaters,12.96816,77.65469
28227,Sevanagara Varadenahalli,12.97008,77.31384
34504,Sevanagara Varadenahalli,12.97011,77.3139
28229,Sevanayakanahalli,12.74039,77.5832
34505,Sevanayakanahalli,12.74033,77.5837
36720,Seventh Day School (Coles Park),12.9956,77.61107
36463,Shakthi Garden,12.96897,77.51884
28238,Shamarajapura,13.10427,77.54666
34507,Shamarajapura,13.1043,77.54661
38709,Shamarajapura Cross,13.1062,77.54676
38710,Shamarajapura Cross,13.10623,77.54676
28241,Shampura,13.02637,77.61431
34509,Shampura,13.02639,77.61427
28245,Shaneshwara Temple Hoskerehalli,12.92611,77.53131
34511,Shaneshwara Temple Hoskerehalli,12.92619,77.53138
38784,Shaneshwaraswamy Temple Sheshagirihalli,12.84289,77.42114
22473,Shanimahathma Temple,12.83721,77.51608
22474,Shanimahathma Temple,12.8372,77.51626
28251,Shanimahathma Temple,12.78633,77.39983
31042,Shanimahathma Temple,12.74251,77.52744
33468,Shanimahathma Temple,12.74265,77.52776
34512,Shanimahathma Temple,12.89315,77.54314
34513,Shanimahathma Temple,12.8934,77.54338
34515,Shanimahathma Temple,12.78641,77.39989
35067,Shanimahathma Temple,12.94948,77.77044
35136,Shanimahathma Temple,12.7162,77.69523
35294,Shanimahathma Temple,12.71611,77.69522
38664,Shanimahathma Temple,13.3043,77.7888
38665,Shanimahathma Temple,13.30425,77.78885
28253,Shankanipura Gate,13.10697,77.7762
34516,Shankanipura Gate,13.10692,77.77618
21164,Shankar Mutt,12.99897,77.5417
21165,Shankar Mutt,12.99915,77.54161
34517,Shankar Mutt,12.99945,77.54095
35808,Shankar Mutt,12.99939,77.54103
28257,Shankara Nagara,13.01593,77.54381
34518,Shankara Nagara,13.01597,77.54378
28258,Shankarnagh Bus Stand,12.99472,77.52677
28260,Shankarnagh Circle,12.93657,77.55949
34519,Shankarnagh Circle,12.93651,77.55954
28262,Shanmukha Temple,12.91149,77.52746
34520,Shanmukha Temple,12.91153,77.5275
28264,Shanthi Dhama,12.92918,77.50107
34521,Shanthi Dhama,12.92905,77.50119
28268,Shanthi Talkies,12.93686,77.57724
34523,Shanthi Talkies,12.93669,77.57899
28270,Shanthinagara,13.02626,77.47343
34524,Shanthinagara,13.02631,77.47336
21166,Shanthinagara Bus Station,12.95449,77.59258
21167,Shanthinagara Bus Station,12.95483,77.59235
23640,Shanthinagara KH Road,12.95501,77.59193
23667,Shanthinagara KH Road,12.95505,77.59178
28271,Shanthinagara Manchanabele,12.87955,77.34722
28272,Shanthinagara Manchanabele,12.87952,77.34728
27424,Shanthinagara Nelamangala,13.07879,77.36703
34140,Shanthinagara Nelamangala,13.07899,77.36737
28274,Shanthinagara Ravuttanahalli,13.01994,77.42194
34525,Shanthinagara Ravuttanahalli,13.01993,77.42188
23581,Shanthiniketan Layout,12.88283,77.60348
24236,Shanthiniketan Layout,12.88282,77.60342
39772,Shanthiniketan School,12.88449,77.60165
39773,Shanthiniketan School,12.88459,77.60161
21600,Shanubhoganahalli,12.96136,77.32491
21601,Shanubhoganahalli,12.96156,77.32511
28281,Shanubhoganahalli,13.17915,77.53126
34528,Shanubhoganahalli,13.17917,77.5313
23742,Shanubhoganahalli 1st Cross,12.828,77.56254
23856,Shanubhoganahalli 1st Cross,12.82804,77.56248
23743,Shanubhoganahalli Bannerughatta,12.8267,77.56146
23855,Shanubhoganahalli Bannerughatta,12.82672,77.56141
28283,Shanubhoganahalli Colony,13.17391,77.53005
34529,Shanubhoganahalli Colony,13.17388,77.53001
24985,Shanubhoganahalli Gate (Dibbur Cross),13.1726,77.53019
32484,Shanubhoganahalli Gate (Dibbur Cross),13.17262,77.53023
24060,Sharada Colony,12.99239,77.53358
24065,Sharada Colony,12.9922,77.53454
28285,Sharadamba Nagara,13.04588,77.5413
34530,Sharadamba Nagara,13.04588,77.54125
22586,Sharadanagara,12.89261,77.55948
22587,Sharadanagara,12.89257,77.55945
33289,Sharadha Colony,12.99184,77.53436
22475,Sharavathi Hotel,13.09797,77.58442
22476,Sharavathi Hotel,13.09794,77.58437
22477,Shastri Bakery,12.92363,77.57367
22478,Shastri Bakery,12.92347,77.57353
28289,Shastri Palya,13.17157,77.43596
34532,Shastri Palya,13.17158,77.43601
35330,Sheganayakanahalli,12.9263,77.80927
24324,Sheganayakanahalli Cross,12.92269,77.80882
24326,Sheganayakanahalli Cross,12.9227,77.80893
28292,Shell Company,13.15406,77.70048
34533,Shell Company,13.15422,77.70052
22479,Shell Petrol Bunk,13.01756,77.7621
22480,Shell Petrol Bunk,13.01774,77.76225
28294,Sheshadri Nagara,13.06396,77.48857
22481,Sheshadripuram College,13.09951,77.58834
22482,Sheshadripuram College,13.09943,77.58817
28297,Sheshadripuram College,13.10041,77.58864
34534,Sheshadripuram College,13.10022,77.58866
21168,Sheshagirihalli,12.84352,77.4215
21169,Sheshagirihalli,12.84359,77.42102
28299,Sheshagiripura,12.88088,77.41809
34535,Sheshagiripura,12.88086,77.418
28303,Shettarahalli Cross,13.26615,77.67635
34537,Shettarahalli Cross,13.26652,77.67638
28306,Shettigere,13.17921,77.66688
34539,Shettigere,13.1798,77.66724
28307,Shettigowdanahalli,12.81143,77.36831
28308,Shettigowdanahalli,12.81137,77.36829
28311,Shettyhalli,13.06465,77.51582
34540,Shettyhalli,13.06493,77.51583
28313,Shettyhalli Anekal Road,12.75312,77.7309
34541,Shettyhalli Anekal Road,12.75303,77.73077
22483,Shettyhalli Cross,13.05024,77.52568
22484,Shettyhalli Cross,13.05011,77.52546
34542,Shettyhalli Cross,13.05034,77.52554
38804,Shettyhalli Cross,13.05019,77.52561
28319,Shikaripalya,12.83388,77.65573
34544,Shikaripalya,12.83386,77.65582
28321,Shilpa Bakery Horamavu Road,13.03778,77.65063
34545,Shilpa Bakery Horamavu Road,13.03782,77.65059
28323,Shine Bakery,12.95074,77.62375
34546,Shine Bakery,12.95067,77.6239
28325,Shiradi Sai Temple Arakere,12.88304,77.61011
34547,Shiradi Sai Temple Arakere,12.88302,77.61003
24098,Shirdi Sai Nagara,13.06672,77.63807
35158,Shirdi Sai Nagara,13.06676,77.63803
22664,Shirke KHB Quarters,12.93192,77.48786
22665,Shirke KHB Quarters,12.93193,77.48762
28328,Shiva Ittige Factory,12.92745,77.85012
34548,Shiva Ittige Factory,12.92749,77.85015
28330,Shivagiri Choultry Vijyapura,13.29465,77.79109
34549,Shivagiri Choultry Vijyapura,13.29467,77.79103
22733,Shivaji Hotel,12.94311,77.47649
28331,Shivaji Hotel,12.943,77.4766
21172,Shivajinagara Bus Station,12.98396,77.60323
21173,Shivajinagara Bus Station,12.98328,77.60304
35779,Shivajinagara Bus Station,12.98328,77.60341
28337,Shivakote,13.13334,77.51474
34550,Shivakote,13.13393,77.51471
34551,Shivakote,13.13401,77.51473
34552,Shivakote,13.13403,77.51476
34553,Shivakote,13.13333,77.51478
28339,Shivakote Cross,13.13555,77.51331
34554,Shivakote Cross,13.13552,77.51326
39750,Shivakumara Swamiji Layout,13.01147,77.46872
39751,Shivakumara Swamiji Layout,13.01148,77.46876
28341,Shivanaapura,13.15356,77.90411
34555,Shivanaapura,13.15356,77.90404
28344,Shivanahalli,12.92844,77.49061
34556,Shivanahalli,12.72333,77.57245
34557,Shivanahalli,12.9283,77.4906
35324,Shivanahalli,12.72333,77.57256
28346,Shivanahalli 4th Main,12.98895,77.54683
34558,Shivanahalli 4th Main,12.98886,77.54683
21174,Shivananda Store,12.98666,77.57938
21175,Shivananda Store,12.98735,77.58022
23354,Shivananda Store,12.98755,77.58039
24239,Shivananda Store,12.98724,77.57873
28350,Shivanapura,13.04924,77.42153
34559,Shivanapura,13.04928,77.42154
34560,Shivanapura,12.87417,77.85416
34561,Shivanapura,12.874,77.85405
28354,Shivanapura Colony,13.04432,77.42604
34562,Shivanapura Colony,13.04503,77.42277
34838,Shivanapura Colony 1,13.04501,77.4227
34567,Shivanapura Colony Cross,13.04341,77.42922
34568,Shivanapura Colony Cross,13.04342,77.42916
28362,Shivanapura Cross,13.04139,77.42228
34840,Shivanapura Cross 1,13.04142,77.42223
34566,Shivanapura Cross Hosakote,13.15329,77.89664
34839,Shivanapura Cross Hosakote,13.15327,77.8967
34569,Shivanasandra,13.02359,77.16401
28366,Shivaparvathi Kalyanamantapa,13.00861,77.65134
34570,Shivaparvathi Kalyanamantapa,13.00861,77.65142
28370,Shobha Apartment,12.73952,77.73455
34572,Shobha Apartment,12.73958,77.73447
28374,Shobha Hills View Apartment,12.86641,77.52019
34574,Shobha Hills View Apartment,12.86634,77.52045
28376,Shobha Tulip JP Nagara,12.89805,77.58591
34575,Shobha Tulip JP Nagara,12.89801,77.58589
22486,Shoolay Circle Brigade Road,12.96656,77.6066
23797,Shoolay Circle Brigade Road,12.96586,77.60689
22701,Shopping Complex HMT,13.04964,77.53772
22710,Shopping Complex HMT,13.04962,77.53739
39152,Shreeram Public School,13.04615,77.4913
39153,Shreeram Public School,13.04625,77.49143
28382,Shri Rama Temple,12.744,77.52307
34576,Shri Rama Temple,12.744,77.52313
39641,Shri Shanthamurthy Ayyappa Temple,13.02445,77.4666
39642,Shri Shanthamurthy Ayyappa Temple,13.02442,77.46657
22675,Shri Vidhyanagara,12.93431,77.53985
28383,Shri Vishnu Garden,12.94548,77.45743
34577,Shri Vishnu Garden,12.94573,77.45761
26644,Shrinivagilu Bus Stand,12.93759,77.63319
22509,Shrinivagilu Ejipura,12.93842,77.63291
22510,Shrinivagilu Ejipura,12.93859,77.63265
26646,Shrinivagilu Junction,12.93927,77.63235
34683,Shrinivagilu Junction,12.93917,77.63229
24189,Shrinivasa Temple,13.00833,77.54506
24192,Shrinivasa Temple,13.00838,77.54501
26409,Shrunga School Devangondi,12.97411,77.8326
34578,Shrunga School Devangondi,12.97416,77.83259
26411,Shrusti School Yelahanka,13.10706,77.57596
34579,Shrusti School Yelahanka,13.10703,77.57594
36294,Shubha Ultima Club House,13.08458,77.59914
26413,Shyanumangala,12.79432,77.43282
34580,Shyanumangala,12.79482,77.43213
26415,Shylendra Doddy,12.80071,77.55289
34581,Shylendra Doddy,12.80117,77.55338
26419,Siddabhovipalya,12.85467,77.37176
34583,Siddabhovipalya,12.85472,77.37178
26421,Siddaganga College,13.08227,77.39278
34584,Siddaganga College,13.08213,77.39274
20890,Siddaiah Puranik Road Junction,12.98217,77.5373
20891,Siddaiah Puranik Road Junction,12.98212,77.53716
26426,Siddana Hosahalli,13.05685,77.46017
34586,Siddana Hosahalli,13.05682,77.46014
26434,Siddanapalya,12.7247,77.65966
34591,Siddanapalya,12.72474,77.65947
26436,Siddanayakanahalli,13.2982,77.54978
34592,Siddanayakanahalli,13.29816,77.54992
22487,Siddapura,12.95634,77.73191
22488,Siddapura,12.95607,77.73057
26437,Siddapura,12.95637,77.73108
21602,Siddapura Ashoka Pillar,12.94633,77.58873
21603,Siddapura Ashoka Pillar,12.94621,77.58879
26438,Siddapura Cross,12.69298,77.45818
35975,Siddapura Cross,12.69293,77.45819
26440,Siddapura Naknalhalli,13.12949,77.86873
34593,Siddapura Nallurhalli,13.12947,77.86869
26442,Siddartha Badavane,12.99557,77.50862
34594,Siddartha Badavane,12.99552,77.50865
26444,Siddartha International School,13.02854,77.48842
34595,Siddartha International School,13.02848,77.48843
26446,Siddartha Nagara,13.08098,77.80616
34596,Siddartha Nagara,13.08105,77.80643
26448,Siddartha School Cross,13.02615,77.48901
34597,Siddartha School Cross,13.02611,77.48905
26450,Siddayyana Doddy,12.71708,77.59416
34598,Siddayyana Doddy,12.71713,77.59397
21178,Sidedahalli,13.06256,77.49523
21179,Sidedahalli,13.06258,77.49527
34599,Sidi Hoskote,12.72972,77.68748
34601,Sidi Hoskote,12.72971,77.68767
21180,Siemens,12.84556,77.66215
23992,Siemens,12.84542,77.66228
26456,Siemens Bank,13.14916,77.49674
34602,Siemens ‌ Bank,13.14911,77.49667
26458,Sikayanahalli,13.2556,77.64544
34603,Sikayanahalli,13.25555,77.64546
21758,Silk Farm,12.81704,77.78543
22490,Silk Farm,12.81695,77.78539
35891,Silk Institute Metro Station,12.8616,77.52993
36170,Silk Institute metro station,12.86182,77.52985
26464,Siluvepura,13.11424,77.50108
34605,Siluvepura,13.11427,77.50106
26465,Simpadipura,13.2275,77.41276
26467,Sinclair High School,13.03166,77.64357
34606,Sinclair High School,13.03165,77.64361
23437,Sindhi Colony,12.99562,77.61663
23752,Sindhi Colony,12.9962,77.6177
36722,Sindhi Colony,12.99557,77.61708
26471,Sindhi High School Kuvempu Road,13.04994,77.59846
34608,Sindhi High School Kuvempu Road,13.05,77.59837
26473,Singahalli,13.1616,77.72401
34609,Singahalli,13.16164,77.72406
22492,Singaianapalya Phoenix,12.99554,77.69541
22493,Singaianapalya Phoenix,12.99534,77.69543
26476,Singanayakanahalli,13.14761,77.56534
34610,Singanayakanahalli,13.14764,77.5653
26477,Singanayakanahalli Gate,13.14767,77.56972
35778,Singanayakanahalli Gate,13.1477,77.56982
26479,Singapura,13.07965,77.53834
34611,Singapura,13.07975,77.53823
26481,Singapura LT,13.07498,77.53999
34612,Singapura LT,13.07501,77.53983
26483,Singarahalli,13.22688,77.6254
34613,Singarahalli,13.22683,77.62534
26487,Singarapura,13.09958,77.74374
34615,Singarapura,13.09961,77.74378
21181,Singasandra,12.87886,77.64651
21182,Singasandra,12.87729,77.64686
35786,Singasandra FLY,12.87879,77.64637
35787,Singasandra FLY,12.87741,77.64708
39044,Singasandra Koli Farm,12.68518,77.69714
39045,Singasandra Kolifarm,12.68526,77.69715
26489,Singena Agrahara,12.83771,77.71615
34616,Singena Agrahara,12.83768,77.71611
26474,Singena Agrahara Cross,12.83497,77.71904
26490,Singena Agrahara Cross,12.83498,77.71896
26491,Singena Agrahara Cross Fruits Market,12.84257,77.68718
35058,Singena Agrahara Cross Fruits Market,12.84235,77.68709
35304,Singena Agrahara Cross Fruits Market,12.84243,77.68732
26493,Sipgere Gate,12.82227,77.57717
34617,Sipgere Gate,12.82223,77.57723
26495,Sir M Vishweshwaraiah Layout 9th Blk Mallathahalli,12.96245,77.49535
34618,Sir M Vishweshwaraiah Layout 9th Blk Mallathahalli,12.96243,77.49535
35955,Sir M Visvesvaraya Terminal,13.02209,77.63469
35956,Sir M Visvesvaraya Terminal,12.99835,77.64109
37713,Sir M Visvesvaraya Terminal,12.99966,77.64099
39776,Siri Convention Hall,12.89727,77.61101
39777,Siri Convention Hall,12.89729,77.61105
21605,Sirsi Circle,12.96223,77.55995
35393,Sirsi Circle,12.96036,77.55687
35403,Sirsi Circle,12.96022,77.55921
23761,Sirsi Circle 1,12.9603,77.55696
26499,Sivanchetty Gardens,12.98966,77.61539
35358,Sivanchetty Gardens,12.9898,77.61549
26505,Skylark Arcadia Sadaramangala,13.00637,77.73549
34622,Skylark Arcadia Sadaramangala,13.00641,77.73551
39513,Smondo 3 Apartment,12.82026,77.66052
26522,Soladevanahalli,13.00771,77.35088
34630,Soladevanahalli,13.00808,77.3509
21187,Soladevanahalli Police Station,13.09342,77.48882
21607,Soladevanahalli Police Station,13.09344,77.48885
26528,Sollepura,12.83008,77.75638
34631,Sollepura,12.83007,77.75644
26532,Solur,13.07085,77.84313
34633,Solur,13.26464,77.65552
34634,Solur,13.26464,77.65558
34635,Solur,13.07078,77.84309
26534,Solur Gate,13.26996,77.6563
34636,Solur Gate,13.27013,77.65629
39257,Solur Gate,13.27009,77.65704
39258,Solur Gate,13.27005,77.65705
36371,Solur Hassan Road,13.07317,77.24471
36372,Solur Hassan Road,13.07326,77.24483
36373,Solur Railway Station,13.06492,77.25694
36374,Solur Railway Station,13.06514,77.25698
26550,Somalapura,12.9689,77.86114
34644,Somalapura,12.9688,77.8613
23725,Somanahalli,12.77258,77.50358
23727,Somanahalli,12.77267,77.50359
35171,Somanahalli Gate,12.78049,77.49674
35187,Somanahalli Gate,12.78058,77.49663
39557,Somanahalli Toll,12.78338,77.50034
39558,Somanahalli Toll,12.78337,77.50044
23711,Somasandra Palya,12.89881,77.65121
24055,Somasandra Palya,12.8988,77.6513
26541,Somasandra palya  Lake,12.89949,77.64863
34637,Somashettyhalli,13.08733,77.52117
26540,Somashettyhalli Cross,13.08147,77.51724
34638,Somashettyhalli Cross,13.09288,77.52358
34640,Somashettyhalli Cross,13.08142,77.51721
26542,Somasundra Palya Lake,12.89955,77.64881
26544,Somathanahalli,13.16917,77.76858
34641,Somathanahalli,13.16917,77.76864
26546,Somathanahalli Circle,13.16939,77.76708
34642,Somathanahalli Circle,13.16947,77.7669
22498,Somathanahalli Gate,13.1711,77.76016
22499,Somathanahalli Gate,13.17112,77.76021
26548,Someshwara Colony Magadi,12.96423,77.20785
34643,Someshwara Colony Magadi,12.96417,77.20795
26552,Sompura,12.87766,77.4966
22497,Sompura Gate,12.86207,77.77213
22500,Sompura Gate,12.86202,77.772
34645,Sompura Gate,12.86187,77.7718
26556,Sompura Tumakur Road,13.21814,77.25163
34646,Sompura Tumakur Road,13.21807,77.25141
26559,Sonadenahalli Gate,13.08776,77.80763
34647,Sonadenahalli Gate,13.08779,77.80761
26557,Sonadenahalli Hosakote,13.08997,77.80614
26571,Sonadenahalli Hosakote,13.08995,77.80607
26560,Sonal Garments Laggere Cross,13.0215,77.52652
35253,Sonal Garments Laggere Cross,13.02157,77.52677
26562,Sonare Doddy,12.70958,77.51944
34648,Sonare Doddy,12.70958,77.51949
26564,Sondekoppa,13.02102,77.38432
34649,Sondekoppa,13.02089,77.3843
26565,Sondekoppa Circle,13.09289,77.39476
39656,Sondekoppa Circle,13.09244,77.39496
26567,Sondekoppa Circle Nelamangala,13.09228,77.39483
34650,Sondekoppa Circle Nelamangala,13.09226,77.39486
26569,Sondekoppa Cross,13.0194,77.35082
34651,Sondekoppa Cross,13.01946,77.35086
26573,Sonnallipura,13.13597,77.78986
34652,Sonnallipura,13.136,77.78982
39175,Sonnallipura,13.13464,77.7898
39176,Sonnallipura,13.13467,77.7898
22501,Sonnappanahalli,13.10764,77.66576
26575,Sonnappanahalli,13.15612,77.6172
34653,Sonnappanahalli,13.15615,77.61716
26582,Sonnenahalli,12.94218,77.47922
34656,Sonnenahalli,13.19768,77.50036
34657,Sonnenahalli,13.19773,77.50035
34658,Sonnenahalli,12.94205,77.4791
36239,Sonnenahalli,13.30982,77.68272
22735,Sonnenahalli Bridge,12.94197,77.48357
30196,Sonnenahalli Bridge,12.94208,77.48285
26584,Sonnenahalli Govt Hospital,13.19334,77.50216
34659,Sonnenahalli Govt Hospital,13.19351,77.50223
26586,Sonnur Gate,12.89106,77.89368
34660,Sonnur Gate,12.8911,77.89364
22502,Sony World 100ft Road  Koramangala,12.93685,77.62659
22503,Sony World 100ft Road  Koramangala,12.93793,77.62766
35103,Sony World 80ft Road Koramangala,12.93694,77.62734
35137,Sony World 80ft Road Koramangala,12.93782,77.62639
23356,Sophiya School,12.98609,77.58864
24174,Sophiya School,12.98573,77.58934
36180,Sophiya School (KIA),12.98586,77.58971
26589,Soppahalli,12.74718,77.67972
34661,Soppahalli,12.74717,77.67967
26591,Sorahunse,12.94665,77.75426
34662,Sorahunse,12.94666,77.75421
24198,Sorahunse Gate,12.94337,77.75098
24212,Sorahunse Gate,12.94332,77.75098
30404,Soukya Hospital Junction,12.98811,77.78194
33156,Soukya Hospital Junction,12.98795,77.78205
39218,Soundarya Collage,13.07015,77.4946
39219,Soundarya Collage,13.07019,77.49469
22504,South End Circle,12.93625,77.58016
22505,South End Circle,12.93717,77.57965
23483,South End Circle,12.9368,77.58128
22506,Sowdamini Kalyana Mantapa,12.88387,77.56657
22507,Sowdamini Kalyana Mantapa,12.88387,77.56663
26597,Sowthegowdanahalli,13.23108,77.73036
34665,Sowthegowdanahalli,13.23103,77.7304
22508,Spriling School,13.13765,77.74421
26600,Spriling School,13.1377,77.74422
23360,Sri Adishakthi Temple,12.85514,77.58484
23368,Sri Adishakthi Temple,12.8556,77.58514
26602,Sri Banashankari Layout,13.17155,77.55795
34666,Sri Banashankari Layout,13.17153,77.558
26604,Sri Bhuvaneshwari Nagara,13.0552,77.60257
34667,Sri Bhuvaneshwari Nagara,13.05519,77.60245
38094,Sri Kamadhenu Kshetra,13.02419,77.4488
29496,Sri Mata Amritanandamayi Ashram,12.94607,77.48666
35500,Sri Mata Amritanandamayi Ashram,12.94618,77.48676
39634,Sri Neladanjaneya Swamy Temple,13.29193,77.54424
39048,Sri Rama Devastan Vanakanahalli,12.67168,77.69514
39049,Sri Rama Devastan Vanakanahalli,12.67164,77.69517
39036,Sri Ramadevasthana,12.70916,77.69834
39037,Sri Ramadevasthana,12.70912,77.69837
26613,Sri Ramanahalli,13.19505,77.56285
34670,Sri Ramanahalli,13.19517,77.56296
26615,Sri Ramapura,13.06588,77.62003
34671,Sri Ramapura,13.0659,77.61998
34673,Sri Sai Packaging Company,12.99762,77.46325
26622,Sri Shiradi Sai Temple,12.91364,77.45057
34674,Sri Shiradi Sai Temple,12.91352,77.45054
26624,Sri Swananda Ashrama,12.84397,77.49425
34675,Sri Swananda Ashrama,12.84398,77.49432
39733,Sri Venkateshwara Layout,13.10661,77.53902
39734,Sri Venkateshwara Layout,13.10664,77.53921
26630,Sri Venkateshwara Nagara,13.07478,77.6189
34677,Sri Venkateshwara Nagara,13.07482,77.61888
26633,Sridhara Gudda,12.89926,77.48761
34678,Sridhara Gudda,12.89926,77.48766
26635,Srigandha Nagara,13.00399,77.51009
