route_id,route_short_name,route_long_name,route_type
ADITI-12,ADITI-12,CS- Bengaluru Club ⇔ CS-Malya Adithi School,3
BEMLA-29,BEMLA-29,CS-5th Block HBR Layout ⇔ CS-BEML Factory,3
BEML A-7,BEML A-7,CS-5th Phase Yelahanka ⇔ CS-BEML Factory,3
BCGHS-17,BCGHS-17,CS-80 Feet Road Kalyananagara ⇔ CS-Bishop Coton Girls High School,3
BMSIT-1,BMSIT-1,CS-8th Mile ⇔ CS-BMSIT College Campous Yelahanka,3
ITPL-2D,ITPL-2D,CS-8th Mile ⇔ CS-ITPL,3
ARMY-09,ARMY-09,CS-ADMC Quarters Office ⇔ CS-Army Public School Kamaraja Road,3
ARMY-10,ARMY-10,CS-ADMC Quarters Office ⇔ CS-Army Public School Kamaraja Road,3
VNS-04,VNS-04,CS-Adishwara Bombay Dying ⇔ CS-Vidyaniketan School Hebbala,3
CDS-02,CDS-02,CS-Agara ⇔ CS-Cathedral School,3
NMC-14,NMC-14,CS-Air force Gate Ashwathnagara ⇔ CS-NITTE Meenakshi College,3
VNS-18,VNS-18,CS-Alphine Apartment ⇔ CS-Vidyaniketan School Hebbala,3
ABS-4,ABS-4,CS-Ambedkar Nagara ⇔ CS-Aspire bee School,3
ST BEN-8,ST BEN-8,CS-Anchepalya ⇔ CS-St Benidict School,3
SCS-1,SCS-1,CS-Anchepalya ⇔ CS-St Clare School,3
SCS-4,SCS-4,CS-Anchepalya ⇔ CS-St Clare School,3
SCS-6,SCS-6,CS-Anchepalya ⇔ CS-St Clare School,3
SPHS-12,SPHS-12,CS-Anjanamurty ⇔ CS-Sophiya School,3
CHMS-1,CHMS-1,CS-Anjaneya Temple Beguru ⇔ CS-Chinmaya Vidyalaya Koramangala,3
BEMLA-12,BEMLA-12,CS-Arakere Gate ⇔ CS-BEML Factory,3
KVPTA-1,KVPTA-1,CS-Ashoka Pillar ⇔ CS-Kendriya Vidyalaya ASC Center,3
SHS-7,SHS-7,CS-Ashoka Pillar ⇔ CS-Sophiya School,3
ABS-01,ABS-01,CS-Aspire bee School ⇔ CS-Chambenahalli,3
BEL GS-37,BEL GS-37,CS-B Channasandra Bridge ⇔ CS-BEL Factory,3
BELGS-20,BELGS-20,CS-BEL Factory ⇔ CS-Anna Kuteera Kathriguppe,3
BELGS-12,BELGS-12,CS-BEL Factory ⇔ CS-Basavanagara,3
BELGS-18,BELGS-18,CS-BEL Factory ⇔ CS-CV Raman Nagara Railway Gate,3
BELGS-32,BELGS-32,CS-BEL Factory ⇔ CS-Gowdanapalya,3
BELGS-04,BELGS-04,CS-BEL Factory ⇔ CS-Gunjuru,3
BELGS-07,BELGS-07,CS-BEL Factory ⇔ CS-Nelamangala Taluk Office,3
BEL GS-20,BEL GS-20,CS-BEL Factory ⇔ CS-Raghavendra Swamy Mutt Hosakerehalli,3
BEMLA-14,BEMLA-14,CS-BEML Factory ⇔ CS-Anjaneya Temple Beguru,3
BEML A-5,BEML A-5,CS-BEML Factory ⇔ CS-Arehalli Taja Cake,3
BEL GS-19,BEL GS-19,CS-BEML Factory ⇔ CS-BEL Factory,3
BEMLA-3,BEMLA-3,CS-BEML Factory ⇔ CS-Bhodhana Hosahalli,3
BEMLB-10,BEMLB-10,CS-BEML Factory ⇔ CS-Chikkabidarakallu,3
BEML A-17,BEML A-17,CS-BEML Factory ⇔ CS-Deepanjalinagara,3
BEMLA-23,BEMLA-23,CS-BEML Factory ⇔ CS-Immadihalli,3
BEMLA-15,BEMLA-15,CS-BEML Layout 5th Stage ⇔ CS-BEML Factory,3
BEMLJVS A-6,BEMLJVS A-6,CS-BEML Layout JVS ⇔ CS-BEML Factory,3
BEMLJVS B-6,BEMLJVS B-6,CS-BEML Layout JVS ⇔ CS-BEML Factory,3
BCGS-13,BCGS-13,CS-BK Circle ⇔ CS-Bishop Coton Girls High School,3
BMSIT-8,BMSIT-8,CS-BMSIT College Campous Yelahanka ⇔ CS-BEL Circle,3
BMSIT-12,BMSIT-12,CS-BMSIT College Campous Yelahanka ⇔ CS-Babusabpalya,3
PTPL-2R,PTPL-2R,CS-BPL Arekere ⇔ CS-PAPAS Trading Company Hommadevanahalli,3
BEMLA-20,BEMLA-20,CS-BUC Quarters ⇔ CS-BEML Factory,3
Call Bus-01,Call Bus-01,CS-Bagalagunte Cross ⇔ CS-Shanthinagara Bus Station,3
BTP-23,BTP-23,CS-Bagmane Tech Park ⇔ CS-MS Palya,3
BTP-20,BTP-20,CS-Bagmane Tech Park ⇔ CS-Sarjapura Police Station,3
BTP-6D,BTP-6D,CS-Bagmane Tech Park ⇔ CS-Swamy Vivekanada Metro Station,3
CHLS-6,CHLS-6,CS-Baiyappanahalli Metro Station ⇔ CS-Christal House Learning School,3
AVS-1,AVS-1,CS-Banashankari ⇔ CS-Avasarala Factory Kanakapura Road,3
SJBHS-8,SJBHS-8,CS-Banashankari ⇔ CS-St Joseph Boys High School Musuem Road,3
HAL PV-3,HAL PV-3,CS-Bande Mutt Arch ⇔ CS-HAL ARDC,3
BELGS-5,BELGS-5,CS-Bannerughatta Circle ⇔ CS-BEL Factory,3
SCS-7,SCS-7,CS-Basava Gangotri Samste ⇔ CS-St Clare School,3
ST BENEDICT-10,ST,CS-Basavanagara Kengeri ⇔ CS-St Benidict School,3
BELGS-6,BELGS-6,CS-Beereshwaranagara ⇔ CS-BEL Factory,3
BEMLB-14,BEMLB-14,CS-Beguru ⇔ CS-BEML Factory,3
GGS-03,GGS-03,CS-Belenus Hospital Near Carmelram Gate ⇔ CS-Genius Global School Kodathi,3
BEL GS-30,BEL GS-30,CS-Bhattarahalli Bank Of India ⇔ CS-BEL Factory,3
SHS-02,SHS-02,CS-Bhattarahalli ⇔ CS-Sophiya School,3
VNS-16,VNS-16,CS-Bhoopasandra ⇔ CS-Vidyaniketan School Hebbala,3
VNS-12,VNS-12,CS-Bhuvaneshwari Nagar ⇔ CS-Vidyaniketan School Hebbala,3
BEML A-31,BEML A-31,CS-Bidarahalli ⇔ CS-BEML Factory,3
BCGHS-15,BCGHS-15,CS-Bishop Coton Girls High School 1 ⇔ CS-Gubbi Cross,3
HSS-18,HSS-18,CS-Bommanahalli Bosch ⇔ CS-Head Start School Kommasandra,3
BEL GS-12,BEL GS-12,CS-Bommasandra Canara Bank ⇔ CS-BEL Factory,3
BELGS-9,BELGS-9,CS-Brigade Millenium ⇔ CS-BEL Factory,3
VLS-06,VLS-06,CS-Brigade Millenium ⇔ CS-Valley School Kanakapura Road,3
HALNPS-4,HALNPS-4,CS-Bristol Quarters ⇔ CS-HAL New Public School,3
SNCS-03,SNCS-03,CS-Byrappa layout Kannuru ⇔ CS-Sinclair High School,3
ARMY-8,ARMY-8,CS-Byrathi Bande ⇔ CS-Army Public School Kamaraja Road,3
SJBHS-4A,SJBHS-4A,CS-Byrathi Bande ⇔ CS-St Joseph Boys High School Musuem Road,3
SJBHS-4B,SJBHS-4B,CS-Byrathi Bande ⇔ CS-St Joseph Boys High School Musuem Road,3
BCGHS-14,BCGHS-14,CS-CBI ⇔ CS-Bishop Coton Girls High School,3
APS-28,APS-28,CS-CMP Centre and School ⇔ CS-Army Public School Kamaraja Road,3
KVASC-02,KVASC-02,CS-CPWD HSR Layout ⇔ CS-Kendriya Vidyalaya ASC Center,3
KVASC-04,KVASC-04,CS-CPWD HSR Layout ⇔ CS-Kendriya Vidyalaya ASC Center,3
KVASC-08,KVASC-08,CS-CPWD HSR Layout ⇔ CS-Kendriya Vidyalaya ASC Center,3
KVASC-09,KVASC-09,CS-CPWD HSR Layout ⇔ CS-Kendriya Vidyalaya ASC Center,3
VLS-5,VLS-5,CS-Cafe Coffee Day (Vijaya Bank Layout) ⇔ CS-Valley School Kanakapura Road,3
UBVS-2,UBVS-2,CS-Chandra Layout ⇔ CS-Udbhava School Gulaganjanahalli,3
SCS-2,SCS-2,CS-Chandrappa Circle ⇔ CS-St Clare School,3
HALPV-8,HALPV-8,CS-Channasandra Uttarahalli ⇔ CS-HAL ARDC,3
BEMLA-2,BEMLA-2,CS-Chikkabanavara ⇔ CS-BEML Factory,3
CALLBUS KWS-7,CALLBUS,CS-Chikkabanavara ⇔ CS-Kengeri Work Shop,3
ARMY-001,ARMY-001,CS-Chowdary Line ⇔ CS-ARMY PUBLIC SCHOOL (Parachute Regiment),3
ARMY-002,ARMY-002,CS-Chowdary Line ⇔ CS-ARMY PUBLIC SCHOOL (Parachute Regiment),3
ARMY-11,ARMY-11,CS-Chowdary Line ⇔ CS-Army Public School Kamaraja Road,3
HALPV-14,HALPV-14,CS-Chowdeshwarinagara ORR ⇔ CS-HAL ARDC,3
CHLS-9,CHLS-9,CS-Christal House Learning School ⇔ CS-Kacharakanahalli,3
SPHS-1A,SPHS-1A,CS-DECATHLON Dodda Gubbi Cross ⇔ CS-Sophiya School,3
DSIT-4,DSIT-4,CS-DLF Home Town ⇔ CS-Dayanand Sagar College Kanakapura Road,3
KVASC-10A,KVASC-10A,CS-DSC HAL GM Palya ⇔ CS-Kendriya Vidyalaya ASC Center,3
DSC-4,DSC-4,CS-Dayananda Sagar College Banashankari ⇔ CS-Dayanand Sagar College Kanakapura Road,3
DSIT-1,DSIT-1,CS-Dayananda Sagar College Banashankari ⇔ CS-Dayanand Sagar College Kanakapura Road,3
DSIT-2A,DSIT-2A,CS-Dayananda Sagar College Banashankari ⇔ CS-Dayanand Sagar College Kanakapura Road,3
BMSIT-05,BMSIT-05,CS-Deepanjalinagara ⇔ CS-BMSIT College Campous Yelahanka,3
HSS-06,HSS-06,CS-Depot-06 Gate ⇔ CS-Head Start School Kommasandra,3
HSS-7,HSS-7,CS-Depot-06 Gate ⇔ CS-Head Start School Kommasandra,3
BELGS-27,BELGS-27,CS-Depot-10 Gate ⇔ CS-BEL Factory,3
SPHS-15,SPHS-15,CS-Depot-10 Gate ⇔ CS-Sophiya School,3
STJHS-1,STJHS-1,CS-Depot-10 Gate ⇔ CS-St Johns High School Thomas Cafe,3
STJHS-4,STJHS-4,CS-Depot-10 Gate ⇔ CS-St Johns High School Thomas Cafe,3
SCS-10,SCS-10,CS-Depot-12 Gate ⇔ CS-St Clare School,3
JGF-02,JGF-02,CS-Depot-14 Gate ⇔ CS-Juggat Pharma,3
SPHS-10,SPHS-10,CS-Depot-14 Gate ⇔ CS-Sophiya School,3
SPHS-3,SPHS-3,CS-Depot-14 Gate ⇔ CS-Sophiya School,3
BCGHS-11,BCGHS-11,CS-Depot-24 Gate ⇔ CS-Bishop Coton Girls High School,3
HSS-07,HSS-07,CS-Depot-24 Gate ⇔ CS-Head Start School Kommasandra,3
Call Bus CWS-3,Call,CS-Depot-31 ⇔ CS-CWS-3,3
HSS-5,HSS-5,CS-Depot-34 ⇔ CS-Head Start School Kommasandra,3
GGS-01,GGS-01,CS-Depot-42 Gate ⇔ CS-Genius Global School Kodathi,3
GGS-04,GGS-04,CS-Depot-42 Gate ⇔ CS-Genius Global School Kodathi,3
INFOSYS-35,INFOSYS-35,CS-Devarachikkanahalli ⇔ CS-Infosys Parking Lot,3
VNS-3,VNS-3,CS-Devis Road ⇔ CS-Vidyaniketan School Hebbala,3
VNS-17,VNS-17,CS-Dhoopanahalli ⇔ CS-Vidyaniketan School Hebbala,3
CTHS-01,CTHS-01,CS-Dodda Gubbi Cross (Udupi Hotel) ⇔ CS-Cathedral School,3
MVSM-01,MVSM-01,CS-Dodda Nagamangala Tirumala Bekary ⇔ CS-Mahathma Vidhyalaya Muttanalluru,3
GBN-1,GBN-1,CS-Doddabele ⇔ CS-Gnana Bodhini High School,3
APS-27,APS-27,CS-Domlur Marriad Accomadation ⇔ CS-Army Public School Kamaraja Road,3
BTP-26,BTP-26,CS-ESHA HOSPITAL ATTUR LAYOUT ⇔ CS-Bagmane Tech Park,3
KWS-6,KWS-6,CS-East End Jayanagara ⇔ CS-Kengeri Work Shop,3
APS-14,APS-14,CS-Ejipura ⇔ CS-Army Public School Kamaraja Road,3
HSS-19,HSS-19,CS-Electronic City ⇔ CS-Head Start School Kommasandra,3
KVASC-12,KVASC-12,CS-Electronic City ⇔ CS-Kendriya Vidyalaya ASC Center,3
FEATHER-1,FEATHER-1,CS-Fetherlite Factory Guddadahalli ⇔ CS-Featherlite Factory Hejjala,3
HALHSP-1,HALHSP-1,CS-GBJ Colony Gate Doddanekkundi ⇔ CS-HAL Hospital,3
ARMY-1,ARMY-1,CS-GM Palya ⇔ CS-Army Public School Kamaraja Road,3
KVPTA-10,KVPTA-10,CS-GM Palya ⇔ CS-Kendriya Vidyalaya ASC Center,3
APS-15,APS-15,CS-Ganapathi Enclave ⇔ CS-Army Public School Kamaraja Road,3
BELGS-35,BELGS-35,CS-Gangondanahalli Chandra Layout ⇔ CS-BEL Factory,3
BELGS-26,BELGS-26,CS-Girinagara Extension ⇔ CS-BEL Factory,3
VLS-003,VLS-003,CS-Good Earth Malhar ⇔ CS-Valley School Kanakapura Road,3
BTP-6C,BTP-6C,CS-Gottigere ⇔ CS-Bagmane Tech Park,3
KVPTA-11,KVPTA-11,CS-Gottigere ⇔ CS-Kendriya Vidyalaya ASC Center,3
BMSIT-02,BMSIT-02,CS-Govt Soap Factory ⇔ CS-BMSIT College Campous Yelahanka,3
BCGS-20,BCGS-20,CS-Gowdanapalya ⇔ CS-Bishop Coton Girls High School,3
BEML A-1,BEML A-1,CS-Gunjuru ⇔ CS-BEML Factory,3
HALPV-18,HALPV-18,CS-HAL ARDC ⇔ CS-Mandur,3
KV-2,KV-2,CS-HAL Gnanajyothi School ⇔ CS-Kendriya Vidyalaya DRDO Quarters,3
HALPV-16,HALPV-16,CS-HAL Main Gate ⇔ CS-Annapoorneshwarinagara,3
KWS CALLBUS-8,KWS,CS-HAL Main Gate ⇔ CS-Kengeri Work Shop,3
KVASC-03,KVASC-03,CS-HAL Market/SBI Bank ⇔ CS-Kendriya Vidyalaya ASC Center,3
HSS-22,HSS-22,CS-HAL Museum ⇔ CS-Head Start School Kommasandra,3
ADITI-9,ADITI-9,CS-HP Petrol Bunk Coles Road ⇔ CS-Malya Adithi School,3
MVSM-2,MVSM-2,CS-Hado Siddapura ⇔ CS-Mahathma Vidhyalaya Muttanalluru,3
HSC-01C,HSC-01C,CS-Hasanath College Dickenson Road ⇔ CS-Nagavara Junction,3
VNS-8,VNS-8,CS-Havanur Circle ⇔ CS-Vidyaniketan School Hebbala,3
HSS-08,HSS-08,CS-Head Start School Kommasandra ⇔ CS-Banashankari,3
HSS-20,HSS-20,CS-Head Start School Kommasandra ⇔ CS-Hope farm,3
HSS-10,HSS-10,CS-Hennur Junction ⇔ CS-Head Start School Kommasandra,3
ITPL-8E,ITPL-8E,CS-Heritage Estate ⇔ CS-ITPL,3
KVPTA-7,KVPTA-7,CS-Hosa Road ⇔ CS-Kendriya Vidyalaya ASC Center,3
BEMLA-4,BEMLA-4,CS-Hosakote KEB Circle ⇔ CS-BEML Factory,3
INFOSYS-34,INFOSYS-34,CS-Hulimavu ⇔ CS-Infosys Parking Lot,3
UVA-01,UVA-01,CS-Huskur Gate Hosuru Road ⇔ CS-Ultra Violatt Automotion Jigani,3
IIHS-2,IIHS-2,CS-IIHS Bettanapalya ⇔ CS-Mariyannapalya,3
ISROKN-4,ISROKN-4,CS-ISRO Quarters Jalahalli ⇔ CS-ISRO Karthik Nagara,3
ISROM-1,ISROM-1,CS-ISRO Quarters Jalahalli ⇔ CS-ISRO Murugeshpalya,3
ITPB-7B,ITPB-7B,CS-ITPL ⇔ CS-Attibele Bus Stand,3
BEL GS-13,BEL GS-13,CS-Indira Canteen Gubbalala ⇔ CS-BEL Factory,3
ADITI-10,ADITI-10,CS-Indiranagara 12th Main ⇔ CS-Malya Adithi School,3
BMSIT-11,BMSIT-11,CS-Indiranagara Police Station/KFC ⇔ CS-BMSIT College Campous Yelahanka,3
UBVS-01,UBVS-01,CS-Ittamadu Reliance Smart Point ⇔ CS-Udbhava School Gulaganjanahalli,3
BEL-10,BEL-10,CS-JP Nagara 15th Cross ⇔ CS-BEL Factory,3
JGF-4,JGF-4,CS-JP Nagara 6th Phase ⇔ CS-Juggat Pharma,3
SJBHS-07,SJBHS-07,CS-JP Nagara Metro Station ⇔ CS-St Joseph Boys High School Musuem Road,3
CHLS-8,CHLS-8,CS-Jai Bharath Nagar ⇔ CS-Christal House Learning School,3
SSPC-2,SSPC-2,CS-Jalahalli Cross ⇔ CS-Sri Sai Packaging Company,3
VNS-19,VNS-19,CS-Jalavayuvihar ⇔ CS-Vidyaniketan School Hebbala,3
SJBS-5,SJBS-5,CS-Jambu Savari Dinne ⇔ CS-St Joseph Boys High School Musuem Road,3
VLS-1,VLS-1,CS-Janatha Bazar Banashankari ⇔ CS-Valley School Kanakapura Road,3
ADITI-5,ADITI-5,CS-Jayanagara TTMC ⇔ CS-Malya Adithi School,3
JNSVS-1,JNSVS-1,CS-Jnanakshi Vidyaniketan School ⇔ CS-Jnanakshi Vidyaniketan School,3
JNSVS-3,JNSVS-3,CS-Jnanakshi Vidyaniketan School ⇔ CS-Jnanakshi Vidyaniketan School,3
JNSVS-4,JNSVS-4,CS-Jnanakshi Vidyaniketan School ⇔ CS-Jnanakshi Vidyaniketan School,3
JNSVS-5,JNSVS-5,CS-Jnanakshi Vidyaniketan School ⇔ CS-Jnanakshi Vidyaniketan School,3
JNSVS-6,JNSVS-6,CS-Jnanakshi Vidyaniketan School ⇔ CS-Jnanakshi Vidyaniketan School,3
SPHS-01,SPHS-01,CS-K Narayanapura Cross ⇔ CS-Sophiya School,3
KLE LAW-1,KLE LAW-1,CS-KLE Hostel Goraguntepalya ⇔ CS-KLE Society College,3
BMSIT-03,BMSIT-03,CS-KR Puram Govt Hospital ⇔ CS-BMSIT College Campous Yelahanka,3
BEML-33A,BEML-33A,CS-KR Puram Railway Station ⇔ CS-BEML Factory,3
ABS-2,ABS-2,CS-Kachamaranahalli ⇔ CS-Aspire bee School,3
ARMY-6A,ARMY-6A,CS-Kalkere ⇔ CS-Army Public School Kamaraja Road,3
ARMY-2,ARMY-2,CS-Kalyananagara Bus Stand ⇔ CS-Army Public School Kamaraja Road,3
SPHS-08,SPHS-08,CS-Kalyananagara Bus Stand ⇔ CS-Sophiya School,3
SJBHS-04,SJBHS-04,CS-Kalyananagara Bus Stand ⇔ CS-St Joseph Boys High School Musuem Road,3
BELGS-01,BELGS-01,CS-Kannamangala Railway Gollahalli ⇔ CS-BEL Factory,3
APS-1,APS-1,CS-Karnataka High Court Staff Quarters ⇔ CS-Army Public School Kamaraja Road,3
VLS-2.,VLS-2.,CS-Kastruriba Road ⇔ CS-Valley School Kanakapura Road,3
CHLS-5,CHLS-5,CS-Kaval Byrasandra ⇔ CS-Christal House Learning School,3
CRST-5A,CRST-5A,CS-Kaval Byrasandra ⇔ CS-Christal House Learning School,3
KPTCL-01,KPTCL-01,CS-Kempegowda Bus Station ⇔ CS-KPTCL Office,3
KINHT-2,KINHT-2,CS-Kempegowda Institute Nursing Hostel ⇔ CS-KIMS Makkalakoota,3
KVUL-02,KVUL-02,CS-Kendriya Vidyalaya Halasuru (MEGC) ⇔ CS-Ayyappa Temple Banasawadi,3
KVUL-1,KVUL-1,CS-Kendriya Vidyalaya Halasuru (MEGC) ⇔ CS-Chowdary Line,3
SCS-12,SCS-12,CS-Kengeri Bus Stand ⇔ CS-St Clare School,3
SCS-8,SCS-8,CS-Kengeri Railway Station ⇔ CS-St Clare School,3
CALLBUS-2,CALLBUS-2,CS-Kengeri Work Shop ⇔ CS-6th Block Rajajinagara,3
C BUS KWS-1,C BUS KWS-1,CS-Kengeri Work Shop ⇔ CS-Goraguntepalya (Towards Yashwanthapura TTMC),3
CALLBUS KWS-3,CALLBUS,CS-Kengeri Work Shop ⇔ CS-Kempegowda Bus Station,3
BELGS-10,BELGS-10,CS-Kittanahalli ⇔ CS-BEL Factory,3
GGS-05,GGS-05,CS-Kodathi Gate ⇔ CS-Genius Global School Kodathi,3
GGS-1,GGS-1,CS-Kodathi Gate ⇔ CS-Genius Global School Kodathi,3
GGS-2,GGS-2,CS-Kodathi Gate ⇔ CS-Genius Global School Kodathi,3
ITPL-4B,ITPL-4B,CS-Koli Farm Gate ⇔ CS-ITPL,3
BELGS-25,BELGS-25,CS-Koramangala TTMC ⇔ CS-BEL Factory,3
HSS-01,HSS-01,CS-Koramangala TTMC ⇔ CS-Head Start School Kommasandra,3
HSS-12,HSS-12,CS-Koramangala TTMC ⇔ CS-Head Start School Kommasandra,3
HSS-14,HSS-14,CS-Koramangala TTMC ⇔ CS-Head Start School Kommasandra,3
HSS-23,HSS-23,CS-Koramangala TTMC ⇔ CS-Head Start School Kommasandra,3
SJS-02,SJS-02,CS-Koramangala TTMC ⇔ CS-SJS CBSE Gate-2,3
PTPL-1R,PTPL-1R,CS-Kothnoor Dinne JP Nagara 8th Phase ⇔ CS-PAPAS Trading PVT LTD,3
WPLS-2,WPLS-2,CS-Kulumepalya ⇔ CS-Women’s Peace League School,3
ST BEN-20,ST BEN-20,CS-LAKE VIEW appartment near beedi colony ⇔ CS-St Benidict School,3
APS-20,APS-20,CS-MEG Center ⇔ CS-Army Public School Kamaraja Road,3
APS-22,APS-22,CS-MEG Center ⇔ CS-Army Public School Kamaraja Road,3
APS-23,APS-23,CS-MEG Center ⇔ CS-Army Public School Kamaraja Road,3
APS-24,APS-24,CS-MEG Center ⇔ CS-Army Public School Kamaraja Road,3
APS-25,APS-25,CS-MEG Center ⇔ CS-Army Public School Kamaraja Road,3
APS-26,APS-26,CS-MEG Center ⇔ CS-Army Public School Kamaraja Road,3
CFLS-1,CFLS-1,CS-Madhavan Park ⇔ CS-Centre for Learning School Varadenahalli,3
BEMLA-10,BEMLA-10,CS-Makali ⇔ CS-BEML Factory,3
SCS-9,SCS-9,CS-Maligondanahalli ⇔ CS-St Clare School,3
ADITI-3,ADITI-3,CS-Malleshwara Sai Hot Chips ⇔ CS-Malya Adithi School,3
ADITI-4,ADITI-4,CS-Malya Adithi School ⇔ CS-Aliaskar Embassy,3
ADITI-07,ADITI-07,CS-Malya Adithi School ⇔ CS-Kirloskar Business Park,3
ADITI-014,ADITI-014,CS-Malya Adithi School ⇔ CS-Phoenix One Bengaluru West Apartment,3
VNS-01,VNS-01,CS-Mantri Green Apartment Sampige Talkies ⇔ CS-Vidyaniketan School Hebbala,3
BEMLA-28,BEMLA-28,CS-Marappa Garden ⇔ CS-BEML Factory,3
CDS-03,CDS-03,CS-Marathahalli ⇔ CS-Cathedral School,3
IIHS-01,IIHS-01,CS-Mariyannapalya ⇔ CS-IIHS Sadashivanagara,3
IIHS-02,IIHS-02,CS-Mariyannapalya ⇔ CS-IIHS Sadashivanagara,3
CALLBUS-02,CALLBUS-02,CS-Maruthi Mandira ⇔ CS-Shanthinagara Bus Station,3
ADITI-13,ADITI-13,CS-Medahalli ⇔ CS-Malya Adithi School,3
SHS-5,SHS-5,CS-Miranda School ⇔ CS-Sophiya School,3
CFLF-2,CFLF-2,CS-Mount Carmel College ⇔ CS-Centre for Learning School Varadenahalli,3
KWS-02,KWS-02,CS-Muneshwar Temple BMD ⇔ CS-Kengeri Work Shop,3
SCS-5,SCS-5,CS-Muneshwara Layout ⇔ CS-St Clare School,3
KVPTA-3A,KVPTA-3A,CS-Munnekolalu Cross ⇔ CS-Kendriya Vidyalaya ASC Center,3
SJBHS-06,SJBHS-06,CS-Munnekolalu ⇔ CS-St Joseph Boys High School Musuem Road,3
BELGS-4,BELGS-4,CS-Muttanallur Cross ⇔ CS-BEL Factory,3
SCS-03,SCS-03,CS-Mylasandra Cross ⇔ CS-St Clare School,3
CHM-1,CHM-1,CS-NGV Koramangala ⇔ CS-Chinmaya Vidyalaya Koramangala,3
SCS-11,SCS-11,CS-NICE Jn Kengeri ⇔ CS-St Clare School,3
NMC-19,NMC-19,CS-NITTE Meenakshi College ⇔ CS-Niviksha Arcade Yelahanka 5th phase,3
NMC-12,NMC-12,CS-NITTE Meenakshi College ⇔ CS-Thindlu,3
BMSIT-4,BMSIT-4,CS-Nachiyar Cafe ⇔ CS-BMSIT College Campous Yelahanka,3
SHS-9,SHS-9,CS-Nagarabhavi Circle ⇔ CS-Sophiya School,3
HSC-01,HSC-01,CS-Nagavara Junction ⇔ CS-Hasanath College Dickenson Road,3
HSC-01A,HSC-01A,CS-Nagavara Junction ⇔ CS-Hasanath College Dickenson Road,3
HSC-01B,HSC-01B,CS-Nagavara Junction ⇔ CS-Hasanath College Dickenson Road,3
APS-02,APS-02,CS-Nagavarapalya ⇔ CS-Army Public School Kamaraja Road,3
CHLS-3,CHLS-3,CS-Narendra Tent Nagawara ⇔ CS-Christal House Learning School,3
HSS-13,HSS-13,CS-National Games Village Gate ⇔ CS-Head Start School Kommasandra,3
NLS-1,NLS-1,CS-National Law College University ⇔ CS-YGR Mall,3
NLS-2,NLS-2,CS-National Law College University ⇔ CS-YGR Mall,3
NLS-3,NLS-3,CS-National Law College University ⇔ CS-YGR Mall,3
ABS-03,ABS-03,CS-Nature Apartment Dommasandra ⇔ CS-Aspire bee School,3
APS-13,APS-13,CS-Nethravathi Block ⇔ CS-Army Public School Kamaraja Road,3
SJBHS-01,SJBHS-01,CS-Okalipuram ⇔ CS-St Joseph Boys High School Musuem Road,3
CHLS-4,CHLS-4,CS-Old Baiyappanahalli ⇔ CS-Christal House Learning School,3
PESCE-1,PESCE-1,CS-PES College Hostel Kasavanahalli ⇔ CS-PESCE College Electronic City,3
PESCE-1A,PESCE-1A,CS-PES College Hostel Kasavanahalli ⇔ CS-PESCE College Electronic City,3
PESCE-1D,PESCE-1D,CS-PES College Hostel Kasavanahalli ⇔ CS-PESCE College Electronic City,3
PESCE-1H,PESCE-1H,CS-PES College Hostel Kasavanahalli ⇔ CS-PESCE College Electronic City,3
PESCE-1J,PESCE-1J,CS-PES College Hostel Kasavanahalli ⇔ CS-PESCE College Electronic City,3
PESCE-1K,PESCE-1K,CS-PES College Hostel Kasavanahalli ⇔ CS-PESCE College Electronic City,3
PESCE-1M,PESCE-1M,CS-PES College Hostel Kasavanahalli ⇔ CS-PESCE College Electronic City,3
PESCE-1N,PESCE-1N,CS-PES College Hostel Kasavanahalli ⇔ CS-PESCE College Electronic City,3
PESCE-2,PESCE-2,CS-PES College Hostel Kasavanahalli ⇔ CS-PESCE College Electronic City,3
PESCE-5,PESCE-5,CS-PES College Hostel Kasavanahalli ⇔ CS-PESCE College Electronic City,3
VNS-2,VNS-2,CS-PES College ORR ⇔ CS-Vidyaniketan School Hebbala,3
ARMY-16,ARMY-16,CS-Parachute ⇔ CS-Army Public School Kamaraja Road,3
VNS-7,VNS-7,CS-Park Hotel 1MG ⇔ CS-Vidyaniketan School Hebbala,3
FEATHER-2,FEATHER-2,CS-Peenya 2nd Stage ⇔ CS-Featherlite Factory Hejjala,3
KWS-1,KWS-1,CS-Peenya 2nd Stage ⇔ CS-Kengeri Work Shop,3
HSS-03,HSS-03,CS-People Tree Hospital Girinagara ⇔ CS-Head Start School Kommasandra,3
VNS-6,VNS-6,CS-Platinum City Apartment ⇔ CS-Vidyaniketan School Hebbala,3
ARMY-5,ARMY-5,CS-Poorva Fountain Apartment ⇔ CS-Army Public School Kamaraja Road,3
BEL GS-28,BEL GS-28,CS-R T Nagara Police Station ⇔ CS-BEL Factory,3
VNS-13,VNS-13,CS-R T Nagara Police Station ⇔ CS-Vidyaniketan School Hebbala,3
RBI-01,RBI-01,CS-RBI Quarters Ulsoor ⇔ CS-RBI Nrupatunga Road,3
BEML B-22,BEML B-22,CS-RK Hegde Nagara ⇔ CS-BEML Factory,3
CALLBUS-11,CALLBUS-11,CS-RR Medical College ⇔ CS-Shanthinagara Bus Station,3
BELGS-13,BELGS-13,CS-RV College ⇔ CS-BEL Factory,3
